grad_norm,loss,loss_q0,loss_q1,loss_q2,loss_q3,mse,mse_q0,mse_q1,mse_q2,mse_q3,samples,step,eval_loss,eval_loss_q0,eval_loss_q1,eval_loss_q2,eval_loss_q3,eval_mse,eval_mse_q0,eval_mse_q1,eval_mse_q2,eval_mse_q3
0.8745125160649788,0.6700232155621051,0.6685960254663356,0.6699255179057846,0.6704015954549349,0.670889926275707,0.6700227459892633,0.6685954923753437,0.6699250358062421,0.6704011443272884,0.6708894977782387,493568,240,,,,,,,,,,
0.7335166113601631,0.6548680709674949,0.6534352891254935,0.6547960671225036,0.6552785652895993,0.6556642783030285,0.6548675993457435,0.6534347505145325,0.6547955841472309,0.6552781165426892,0.6556638527337522,534528,260,,,,,,,,,,
0.9658860792409165,0.6410162599757322,0.6397664404629111,0.6408402351358549,0.6414196658043869,0.64174567449422,0.641015790216624,0.6397658978842505,0.6408397516806703,0.64141921718937,0.6417452511501294,575488,280,,,,,,,,,,
0.8229192125979959,0.6282613418996333,0.6269838157802813,0.6281799500402121,0.6286379316196831,0.6289528520798471,0.6282608695328235,0.6269832700218582,0.6281794657479772,0.6286374843344013,0.6289524317110688,616448,300,,,,,,,,,,
1.2051817586299047,0.617092501372099,0.6158299205050615,0.6169798184557451,0.6174671300047047,0.617776319573232,0.6170920301228761,0.615829373238673,0.6169793331871126,0.6174666840082305,0.6177759013037527,657408,320,,,,,,,,,,
0.8681411050249606,0.6061360655352476,0.6050717834106859,0.6059996679317832,0.6063977957772559,0.6068145949041739,0.6061355948448179,0.6050712339781239,0.6059991823411447,0.6063973512192974,0.606814179126435,698368,340,,,,,,,,,,
0.5740009954482395,0.5959486218169319,0.5948793010886478,0.5958320985438491,0.596302736742181,0.5965225522792226,0.5959481524303547,0.5948787506844775,0.5958316119368307,0.5963022925681715,0.5965221381756317,739328,360,,,,,,,,,,
1.20789468907497,0.587051093950867,0.5859954358751553,0.5869865275753029,0.5873784351558814,0.5875758319942629,0.5870506286621096,0.5859948830481838,0.5869860414275485,0.5873779919492175,0.5875754197309309,780288,380,,,,,,,,,,
0.7251083973315459,0.5781635036692028,0.5771882235028097,0.5780621403292391,0.5784033597743273,0.5787419028465656,0.5781630372628574,0.5771876699434938,0.5780616543123934,0.5784029178143262,0.5787414923460064,821248,400,,,,,,,,,,
0.7001001741029795,0.5702869884669781,0.5692716476778877,0.5702116139064775,0.5705646337502681,0.5708053278613077,0.5702865244820704,0.5692710924681941,0.570211126539285,0.5705641924966499,0.5708049189202187,862208,420,,,,,,,,,,
1.0707334337802432,0.5630430242046721,0.5620525260270907,0.5629363925367843,0.5633257578551922,0.5635717199246417,0.5630425561219448,0.5620519697502567,0.5629359050790026,0.5633253176274453,0.5635713126498382,903168,440,,,,,,,,,,
0.6433540832091452,0.5558779565617449,0.5549708018751782,0.5558547032557358,0.5561042300190862,0.5563253476427013,0.5558774907141925,0.5549702438529963,0.555854215325574,0.5561037903432522,0.5563249413523191,944128,460,,,,,,,,,,
1.8715634611551795,0.5503419118002056,0.5494303108356141,0.5502671084000904,0.5505387043974553,0.5508419075609025,0.5503414494916791,0.5494297495494216,0.5502666217174942,0.5505382657699297,0.5508415030791874,985088,480,,,,,,,,,,
0.7121284988368994,0.5432796709239491,0.5423475140140441,0.5431385829302957,0.5435786969828325,0.5437464271812629,0.5432792065665134,0.5423469512394405,0.5431380971078191,0.5435782582705357,0.5437460245101131,1026048,500,,,,,,,,,,
,,,,,,,,,,,,,0.5401186570525169,0.5397419608445557,0.5402078686975963,0.539923820853449,0.5405007871145128,0.5401181951165199,0.5397413973359101,0.5402073839131524,0.5399233815251809,0.5405003844960987
0.5062418553557272,0.5371422845870251,0.5362444414851121,0.5370507155631783,0.5373913390388503,0.5375892021145545,0.5371418207883838,0.5362438742686473,0.5370502314439817,0.5373909020030204,0.5375888009653597,1067008,520,,,,,,,,,,
0.6294665660503551,0.5317043621093033,0.5308633138444813,0.5316415981512178,0.5319424811975367,0.5321026829349267,0.5317038958892226,0.5308627437890808,0.5316411151875954,0.531942044944777,0.532102282522621,1107968,540,,,,,,,,,,
0.7901757328033766,0.526378847658634,0.5256185726382432,0.5263394223914497,0.5265946031594303,0.5267364780874301,0.5263783849775789,0.52561799879623,0.5263389409471414,0.5265941672519966,0.5267360790550936,1148928,560,,,,,,,,,,
1.2425499044076789,0.5215664725750687,0.520668388454238,0.5215433128197101,0.5218138412032127,0.5219339643984431,0.5215660108253358,0.5206678108597523,0.5215428328342683,0.5218134056119963,0.5219335664972957,1189888,580,,,,,,,,,,
0.9357421885187754,0.516452760435641,0.5156240922372719,0.5163460054462615,0.5166162612582671,0.5169299314892665,0.5164522957056766,0.5156235120131588,0.516345526193018,0.5166158265742836,0.5169295351009707,1230848,600,,,,,,,,,,
0.6186855214718829,0.5115612005814903,0.5106833104634908,0.5115023573045178,0.5117769788646003,0.5119804868110163,0.5115607384592289,0.5106827270995284,0.5115018795588738,0.5117765448064451,0.5119800911300211,1271808,620,,,,,,,,,,
0.9862361896539403,0.5073003178462376,0.5065212350284998,0.5072310648722983,0.5075286857141382,0.5076468776117893,0.507299856282771,0.5065206479235188,0.5072305881990179,0.5075282524796264,0.5076464831384219,1312768,640,,,,,,,,,,
0.757452898030045,0.5031451380811616,0.5024090747172861,0.5030762637291731,0.5033130357419887,0.5035184664444813,0.5031446765176949,0.5024084851094441,0.5030757880904766,0.5033126028274176,0.5035180734036653,1353728,660,,,,,,,,,,
1.3768422701846668,0.49962445329874783,0.49888507967540485,0.4995835524683808,0.4998524693883973,0.49991367162983136,0.4996239908970893,0.498884487995343,0.49958307748292796,0.4998520369066972,0.4999132788158165,1394688,680,,,,,,,,,,
0.7898714283997168,0.4955201638862492,0.49476446157478504,0.4954815528935857,0.49570838452019805,0.49586009627190564,0.49551970260217804,0.4947638637832064,0.4954810792104563,0.4957079530504113,0.4958597053113285,1435648,700,,,,,,,,,,
0.6513877177389412,0.49207265079021445,0.4913838024582193,0.4920175556825656,0.4922446505265088,0.49238767352431,0.4920721915550528,0.49138320458619084,0.4920170828024693,0.49224421903698473,0.4923872830266523,1476608,720,,,,,,,,,,
1.183413293640586,0.4891827297396956,0.48854062798668785,0.4891543704283976,0.48935953829323475,0.48944458164317356,0.4891822678968313,0.4885400262163847,0.48915389786592806,0.48935910742610605,0.4894441914036067,1517568,740,,,,,,,,,,
0.7567055652989063,0.4860536137595772,0.4854284727374346,0.48597048654013697,0.48620192029379977,0.4863683676065141,0.4860531549900773,0.4854278703747447,0.4859700138323244,0.48620149021760867,0.4863679787999049,1558528,760,,,,,,,,,,
0.682576134549469,0.4831856405362488,0.48253010351230735,0.48315503088190204,0.4833436235925953,0.4834757423551121,0.4831851813942191,0.48252949950387947,0.4831545590454608,0.48334319455903924,0.4834753538294261,1599488,780,,,,,,,,,,
1.4201249988896116,0.48084527095779783,0.4801848871807047,0.48079845120397396,0.4810317510020528,0.4811166564304046,0.4808448124676945,0.4801842807160717,0.4807979790383021,0.48103132291297734,0.48111626833564175,1640448,800,,,,,,,,,,
0.657769274982751,0.47761154267936945,0.4769268627321027,0.47754945944851573,0.4777958187492984,0.4779094881357388,0.47761108279228215,0.47692625206646666,0.47754898706694665,0.47779539155989253,0.47790910082598287,1681408,820,,,,,,,,,,
0.5812642201970973,0.4747823120094837,0.4741489469802722,0.4747337903006177,0.47491316304386527,0.47507377839450005,0.4747818551026284,0.4741483339507491,0.47473331805009383,0.4749127374259573,0.4750733923774297,1722368,840,,,,,,,,,,
1.3163382527789214,0.4725230351090432,0.47190117393582987,0.47244448525512,0.47272423094972943,0.4727737077984668,0.4725225760601461,0.4719005575725128,0.47244401275032394,0.47272380571066047,0.47277332234151265,1763328,860,,,,,,,,,,
0.6564463052107878,0.46974398605525475,0.4690521111196828,0.469740605859078,0.4698801699230595,0.4700393863240041,0.4697435280308131,0.46905149364636234,0.469740132695207,0.46987974615726297,0.4700390014920613,1804288,880,,,,,,,,,,
0.5782854222503627,0.4675557724200195,0.46707641994120747,0.4675235617763592,0.46768151330539665,0.46775677806397964,0.46755531188100546,0.467075797902797,0.4675230892357797,0.4676810902757139,0.4677563939682789,1845248,900,,,,,,,,,,
1.0936382422052702,0.46573300911113624,0.46521232090259385,0.4656956459853268,0.4658826006508062,0.46593634946054885,0.4657325503416358,0.4652116985271932,0.465695173009482,0.4658821789276052,0.4659359659633457,1886208,920,,,,,,,,,,
0.6933365933160356,0.4636476780287924,0.4631050950655498,0.4635787088125639,0.4638007550303798,0.4638834425425391,0.46364721870049824,0.4631044705628219,0.4635782364824721,0.46380033380415014,0.4638830593586173,1927168,940,,,,,,,,,,
0.781162203092337,0.46174292191863064,0.46116677607347994,0.46177528616940855,0.4618262308082284,0.4619827480437014,0.4617424653843045,0.46116615002307015,0.4617748125522214,0.46182581049462185,0.46198236580574126,1968128,960,,,,,,,,,,
0.9705682012447496,0.45992175191640783,0.4593492801604192,0.45982636030929963,0.4600680989156728,0.4601947626550894,0.4599212944507598,0.4593486503026039,0.45982588672568,0.46006767956749683,0.46019438114342576,2009088,980,,,,,,,,,,
0.686880851531144,0.4578035782091317,0.45732124545818353,0.45775122160076376,0.45793492793134166,0.45800436273442824,0.4578031202778218,0.45732061784026984,0.45775074778694147,0.4579345093050817,0.45800398163281636,2050048,1000,,,,,,,,,,
,,,,,,,,,,,,,0.4566569924354552,0.45654351760943745,0.4563152414804914,0.45688725430549865,0.45676044616668543,0.45665653049945837,0.4565428931226015,0.4563147678617263,0.4568868362157276,0.4567600650611031
0.7271622143436596,0.4558617888018491,0.45520871201762586,0.4558414127783718,0.45602386575012216,0.45610328361044855,0.45586133170872917,0.455208081322182,0.4558409390640766,0.4560234478500217,0.456102902665226,2091008,1020,,,,,,,,,,
1.4008952495734193,0.45459013208746907,0.4541162692541308,0.4545521718259367,0.4547096988683817,0.4547817180875239,0.4545896733179691,0.4541156339630408,0.4545516980172107,0.45470928164635327,0.4547813376575294,2131968,1040,,,,,,,,,,
0.639854496485109,0.45274800863116943,0.4521880332821374,0.4527280110448843,0.4528864738048837,0.4529600287376283,0.45274755042046344,0.45218739736038843,0.45272753681169786,0.4528860575757097,0.45295964859482224,2172928,1060,,,,,,,,,,
0.5929743378356465,0.451444821897894,0.4510313359292538,0.45141289943312707,0.4515286608203191,0.4516327260313181,0.45144436368718743,0.4510307009623187,0.4514124249805257,0.45152824496922844,0.45163234635358296,2213888,1080,,,,,,,,,,
0.9180463229184616,0.45023998087272016,0.4498647124982624,0.4502308974941737,0.45036225701491384,0.45035092947721017,0.45023952275514595,0.44986407302404346,0.4502304230192276,0.45036184207287205,0.4503505504799587,2254848,1100,,,,,,,,,,
0.8722102397479672,0.4489642086438836,0.4484620397651752,0.44888160308379094,0.4490633223217925,0.4492229651391767,0.44896375006064754,0.4484613992176711,0.44888112844952355,0.4490629075616727,0.4492225864334449,2295808,1120,,,,,,,,,,
0.6136817234931233,0.44747607139870516,0.4469626611261682,0.4474903241520557,0.4475816697069037,0.44766346152781744,0.44747561346739484,0.4469620187269428,0.4474898490723522,0.4475812558737591,0.447663083230032,2336768,1140,,,,,,,,,,
1.0639472002827672,0.4461407019756736,0.44569479140248425,0.4461738938166409,0.446294280988069,0.4462277870190706,0.44614024432376037,0.4456941474396397,0.4461734191600612,0.4462938674550986,0.4462274090050525,2377728,1160,,,,,,,,,,
1.2170336755008222,0.44487297628074873,0.4443905305739224,0.44472119317443126,0.44491889265780876,0.44521384664207275,0.44487251937389366,0.4443898850707247,0.44472071820506487,0.4449184798359637,0.44521346910027304,2418688,1180,,,,,,,,,,
0.6816958308162342,0.4430046396329999,0.44241873306735097,0.44296089602686384,0.4431751912391894,0.4432093577254054,0.4430041828192769,0.4424180857619232,0.4429604205512979,0.443174778926994,0.4432089811014379,2459648,1200,,,,,,,,,,
0.6315933442481304,0.44139782590791593,0.44084123606307674,0.4413843680635306,0.44152301826179347,0.4416025041740454,0.441397367045283,0.44084058648494223,0.44138389245878834,0.44152260699760787,0.44160212778458546,2500608,1220,,,,,,,,,,
0.7087510132060694,0.4400530518963933,0.43958780984244916,0.44001064413154106,0.4401677019404604,0.4402387082613974,0.44005259424447984,0.43958715662290165,0.44001016884477545,0.4401672915351301,0.44023833237268495,2541568,1240,,,,,,,,,,
0.7341409953757058,0.4388859755359589,0.438381262169557,0.43889228886404413,0.4389661392133893,0.43908456577124144,0.4388855203054841,0.4383806106067147,0.4388918127560879,0.43896572870750733,0.43908419001390314,2582528,1260,,,,,,,,,,
1.0445991515423478,0.4379103490151462,0.4375906745252025,0.4378363544251454,0.4380044806927729,0.43805240522046635,0.43790989425033366,0.43759002140780745,0.43783587838045623,0.43800407112444917,0.43805202931381165,2623488,1280,,,,,,,,,,
0.7852904933595499,0.43692320389673117,0.4364523187935009,0.43691864237381645,0.43702830081527577,0.43708888477692315,0.4369227476418022,0.43645166422247944,0.43691816665366856,0.43702789152467153,0.43708850962728585,2664448,1300,,,,,,,,,,
0.9840789858954215,0.4361687964759763,0.43580300083314366,0.4361428768159765,0.4362564163640838,0.43631385043896576,0.43616834133863475,0.43580234351980246,0.4361424008606539,0.4362560073026762,0.43631347524314024,2705408,1320,,,,,,,,,,
0.9374978797439963,0.4353139786049726,0.4348658410981954,0.43527185560653026,0.4354413872194537,0.43547469927651117,0.43531352262943945,0.4348651837426528,0.43527137960559376,0.43544097843920476,0.43547432453109014,2746368,1340,,,,,,,,,,
0.8617414149511301,0.43452128367498516,0.4342116014222265,0.43449316569763324,0.43459695920158714,0.4346433782743676,0.4345208263956012,0.4342109466305311,0.43449268931849866,0.4345965508144762,0.43464300374389886,2787328,1360,,,,,,,,,,
0.9964263953346546,0.43379623703658643,0.43338602576087054,0.4337365119394821,0.4338574390385537,0.43400910114050734,0.43379578031599586,0.43338536727105187,0.4337360364761686,0.4338570309406199,0.434008726561916,2828288,1380,,,,,,,,,,
1.2450591495259917,0.43318660017102967,0.4328646940625356,0.4332120171216527,0.4332493706077768,0.43328200051319904,0.4331861455924811,0.4328640348396945,0.4332115412339865,0.4332489629655146,0.4332816264509573,2869248,1400,,,,,,,,,,
0.924341742344075,0.43226435268297814,0.4318433468046565,0.4322004177445246,0.43237775332714257,0.4324421688617242,0.43226389819756167,0.43184268525177716,0.43219994187834276,0.4323773460347793,0.43244179518429304,2910208,1420,,,,,,,,,,
0.6978767816866578,0.431230294611305,0.43081759479590287,0.43119908367281934,0.43131192802595486,0.4313993817307163,0.43122984087094696,0.4308169322223117,0.4311986076368489,0.43131152128021033,0.4313990083067913,2951168,1440,,,,,,,,,,
1.2031120008523375,0.43046888727694765,0.430074159086318,0.43044884421569446,0.43056992847581677,0.43060870822264474,0.43046843055635675,0.4300734962478861,0.43044836828893146,0.4305695219215811,0.43060833471028914,2992128,1460,,,,,,,,,,
0.8640385579354148,0.4289181979373097,0.4283384441677721,0.4288783573782627,0.4290393651497772,0.42915602045167894,0.42891774168238034,0.4283377811636384,0.42887788079299627,0.4290389592481511,0.4291556477476696,3033088,1480,,,,,,,,,,
0.735860300834861,0.42754779867827875,0.42707834008474793,0.4275073784891187,0.42765389505206935,0.4277394432623977,0.42754733990877863,0.42707767215883635,0.427506901460531,0.4276534896772096,0.42773907099418285,3074048,1500,,,,,,,,,,
,,,,,,,,,,,,,0.4270465988665819,0.42604876450824997,0.42746381001352857,0.42672954788463774,0.4275546601448941,0.42704615183174616,0.4260481036439237,0.42746333219830146,0.42672914282054636,0.427554287493522
1.2410858380366858,0.42651601545512685,0.42605185559123415,0.4265776016651355,0.42663772018801177,0.4266102167267452,0.42651556022465237,0.42605118946905834,0.4265771246495941,0.4266373155749677,0.4266098448325833,3115008,1520,,,,,,,,,,
1.190833067982701,0.4251494177617129,0.42444223361642996,0.4250811506748396,0.42525999610839904,0.4254803569032509,0.42514896253123863,0.42444156257493565,0.4250806735702591,0.42525959205203284,0.42547998510668633,3155968,1540,,,,,,,,,,
0.7830153971334008,0.4237360505387185,0.42329036064538594,0.4236842530122193,0.4238454205239587,0.42391307097467956,0.4237355949357155,0.4232896891927404,0.42368377562515935,0.42384501714264267,0.4239126998851014,3196928,1560,,,,,,,,,,
0.7732975629696552,0.42280012331902966,0.4223203043245899,0.422751505611802,0.42291180506875947,0.42298871117359205,0.4227996690198781,0.4223196316303623,0.4227510281058437,0.42291140196073085,0.42298834068159336,3237888,1580,,,,,,,,,,
0.9399431629104242,0.4220225023105734,0.4216460891654644,0.4220332306147067,0.42209403680362156,0.4221549033764303,0.42202204409986716,0.42164541301291925,0.4220327524365381,0.4220936338903152,0.42215453302777173,3278848,1600,,,,,,,,,,
1.0304540710043715,0.4213462226092819,0.4209665201443733,0.42130245121275633,0.4214584608778531,0.42148236154344615,0.4213457659818231,0.42096584573907614,0.42130197411352277,0.42145805843792694,0.4214819912784933,3319808,1620,,,,,,,,,,
0.9550644582758766,0.4205544929951426,0.4201524757361513,0.42054549967360977,0.4206235403696376,0.4207122801979995,0.42055403906852007,0.4201517994154244,0.4205450222616245,0.42062313803958773,0.4207119100516838,3360768,1640,,,,,,,,,,
1.127144217858672,0.42002673413592573,0.41969712278190235,0.41997802681532265,0.4201347147093288,0.42014007584365143,0.4200262781891412,0.4196964456656445,0.4199775493549287,0.42013431278807745,0.42013970608284856,3401728,1660,,,,,,,,,,
0.9961504917364972,0.4191786680370572,0.4187460040035098,0.41919107654539506,0.419220488515242,0.4193570630078156,0.41917821271345046,0.41874532710789436,0.41919059911940254,0.41922008713024506,0.4193566933866387,3442688,1680,,,,,,,,,,
1.1884020816827328,0.4183821225538848,0.4180313350517553,0.4183125821080294,0.41850610873414024,0.4185081116902969,0.418381668813527,0.4180306545959752,0.41831210402176194,0.41850570760765265,0.41850774218116665,3483648,1700,,,,,,,,,,
0.8763744301424514,0.4172112716361882,0.41662179559464874,0.41720426175782216,0.4173078740336999,0.41743892938881166,0.41721081454306813,0.41662111243170685,0.4172037840389749,0.41730747298722204,0.41743856081477376,3524608,1720,,,,,,,,,,
0.8359276829667833,0.41623437134548996,0.4157598954054335,0.4161971855373159,0.41635933040312983,0.4163997339252261,0.41623391304165097,0.4157592098290159,0.41619670805668035,0.4163589300224213,0.4163993654140862,3565568,1740,,,,,,,,,,
1.2813700108681718,0.4156991251744332,0.41533158708134027,0.4156402785379657,0.41576991640005745,0.4158661697984237,0.41569867124780957,0.41533090511671555,0.4156398007079166,0.41576951585818056,0.4158658014190873,3606528,1760,,,,,,,,,,
0.8239829878435843,0.41473011495545464,0.41433477716452627,0.41471571736153723,0.4148094320214345,0.414873151670315,0.41472966112196435,0.4143340922869762,0.4147152391405846,0.4148090318239387,0.414872783742882,3647488,1780,,,,,,,,,,
1.0098299245645481,0.41420916859060547,0.41385756214240677,0.41421706122815505,0.41428497816695103,0.4143183458806517,0.4142087128944696,0.4138568751092407,0.41421658292052066,0.4142845782482417,0.4143179783317718,3688448,1800,,,,,,,,,,
1.0584439626563698,0.4136842981912196,0.4132937024640963,0.41364847930678217,0.4137547799108106,0.41384469707767785,0.4136838451027869,0.41329301848079303,0.41364800128872325,0.4137543805188051,0.41384432960510553,3729408,1820,,,,,,,,,,
0.9991323759305812,0.4130445416085422,0.4126901722866555,0.4129985996395987,0.4131340938471824,0.41318201184017844,0.4130440877750516,0.4126894816066334,0.41299812133322533,0.41313369436437164,0.41318164470451285,3770368,1840,,,,,,,,,,
1.180832822661356,0.41269603008404365,0.4123172478639351,0.4126718226039222,0.4127705899473705,0.4128442855139019,0.4126955762505528,0.41231656059022787,0.4126713440764165,0.4127701908447748,0.41284391845285434,3811328,1860,,,,,,,,,,
0.82522742133139,0.4119292861782014,0.4115914671631704,0.411909103026718,0.4119958570390764,0.41206234456417173,0.4119288302958013,0.4115907765171547,0.4119086244312729,0.4119954582150311,0.4120619779166428,3852288,1880,,,,,,,,,,
1.1580207204213349,0.4115797109901904,0.41125259798987024,0.4116317979801204,0.4116805252278447,0.41162213609891807,0.41157925557345154,0.41125190822092655,0.4116313193787367,0.41168012607572463,0.411621769783759,3893248,1900,,,,,,,,,,
1.1968725697688107,0.4109163507819175,0.4104366443690199,0.41080975330329145,0.41099795609398093,0.41116127221007787,0.41091589871793943,0.4104359519441701,0.41080927491933533,0.4109975575725954,0.41116090569638186,3934208,1920,,,,,,,,,,
0.8501406342507218,0.40980882951989733,0.40931396827349026,0.40974877606275534,0.4099442626341208,0.4099824573437962,0.40980837726965547,0.4093132778080698,0.40974829740109187,0.4099438642905465,0.40998209170329186,3975168,1940,,,,,,,,,,
0.8578453735945345,0.40889918655157076,0.4084532540032105,0.4089104650142101,0.40895249401957945,0.409063761293568,0.4088987335562708,0.40845255877382863,0.40890998606751505,0.4089520958091685,0.40906339610020104,4016128,1960,,,,,,,,,,
1.4257888129356229,0.40835476852953434,0.40792792340997314,0.40829212262728787,0.40844459516102016,0.408537258906406,0.40835431478917605,0.407927227427328,0.4082916439936368,0.4084441973459054,0.40853689395102627,4057088,1980,,,,,,,,,,
0.9851535036267551,0.4074510500766344,0.4070267712181227,0.40745568413791683,0.40756786134295697,0.4075588569894492,0.40745059568434944,0.4070260799523572,0.4074552048112616,0.4075674632217684,0.40755849251644577,4098048,2000,,,,,,,,,,
,,,,,,,,,,,,,0.40723060369491565,0.40696735926743216,0.4068684948798727,0.4069910699018727,0.4080276686046108,0.407230152686437,0.40696667186145113,0.4068680116511938,0.40699067110264764,0.40802730322917136
0.9060821009745401,0.40687404787167875,0.4065486262908689,0.40682010616049485,0.4069351690751049,0.4070214303576874,0.4068735948763786,0.4065479263448838,0.40681962734482696,0.40693477133432154,0.4070210662416138,4139008,2020,,,,,,,,,,
1.005576213350031,0.4064859242178502,0.4061340888222113,0.40646101552258984,0.406536890319599,0.4066370657297487,0.4064854690805079,0.4061333923861725,0.40646053630602036,0.40653649262202707,0.4066367016508566,4179968,2040,,,,,,,,,,
1.482743143474311,0.4063329966738822,0.40601902184599753,0.4063150546156523,0.4063901296403705,0.40645493944237315,0.4063325419090685,0.406018324630516,0.4063145753222227,0.4063897318934943,0.40645457520642503,4220928,2060,,,,,,,,,,
0.8495082512672398,0.4055185090750455,0.4051094472434887,0.4054696604342327,0.40563654047333636,0.40565967267106995,0.4055180520750584,0.40510874539569386,0.40546918102526897,0.40563614277602367,0.40565930893124963,4261888,2080,,,,,,,,,,
0.8741856268188305,0.4051296352408829,0.40481531498878054,0.405118509494174,0.40520007181880374,0.40522987399698396,0.405129183083773,0.40481461584339695,0.40511803034476823,0.40519967444589705,0.40522951087786707,4302848,2100,,,,,,,,,,
1.0093559975856816,0.4047574749216438,0.4044184895905484,0.40474243717551805,0.40481356703318117,0.404890650187442,0.4047570218332114,0.4044177912162211,0.4047419585290655,0.40481316984954785,0.40489028694959145,4343808,2120,,,,,,,,,,
1.007637925233214,0.404422088339925,0.4040960131240885,0.4043975495226935,0.4044941511710971,0.4045384562553183,0.4044216363690796,0.4040953137732194,0.4043970704420468,0.404493753959926,0.4045380933700696,4384768,2140,,,,,,,,,,
1.5905961794702879,0.4043917492963372,0.40412496465277253,0.40433784395505823,0.4044571324447717,0.40450745321046844,0.40439129536971474,0.40412426423719366,0.40433736443643187,0.404456735648724,0.4045070903769361,4425728,2160,,,,,,,,,,
0.8785455388452406,0.4035536114126443,0.4031294066681898,0.4035025183767122,0.4036392526985514,0.4037213798206818,0.4035531597211957,0.40312870300172804,0.40350203889989245,0.4036388555840816,0.4037210172025124,4466688,2180,,,,,,,,,,
0.8478669540930062,0.40307400021702083,0.4027264753182618,0.4030736463621428,0.40313912340962904,0.40319019568409076,0.4030735467560588,0.40272577092445894,0.40307316666181253,0.40313872658362004,0.40318983353125043,4507648,2200,,,,,,,,,,
1.160245632646843,0.4028339818120005,0.4024427299825312,0.40285896933347437,0.4029298143562888,0.4029266310250989,0.4028335244394845,0.40244202657689565,0.4028584902343653,0.40292941748670325,0.4029262687080872,4548608,2220,,,,,,,,,,
0.9774813444868503,0.402065141033381,0.40168366836689035,0.4020131120679538,0.40212884043213437,0.4022369063594754,0.40206468822434543,0.40168296190520564,0.40201263331402853,0.4021284438660629,0.40223654477636533,4589568,2240,,,,,,,,,,
1.2996933398701391,0.4014274482615286,0.4010460905381443,0.4013824415640004,0.4015339965659866,0.4015515761539347,0.40142699470743537,0.4010453851224475,0.40138196160886247,0.4015335996957701,0.40155121453486664,4630528,2260,,,,,,,,,,
0.9783405348569512,0.40037054521962967,0.39976493680908587,0.4003510543606414,0.4004915604487907,0.4005754572729066,0.40037009250372685,0.39976423307966535,0.40035057441054467,0.40049116378654176,0.40057509632426075,4671488,2280,,,,,,,,,,
