Namespace(train='cc-split/train.txt', valid='cc-split/valid.txt', save_dir='checkpoints/cc-split/daae-1layer-re2/', vocab_loc='checkpoints_new', load_model='', vocab_size=30000, dim_z=128, dim_emb=768, dim_h=1024, nlayers=1, dim_d=512, dim_feedforward=1024, n_heads=8, model_type='aae', lambda_kl=0, lambda_adv=15, lambda_p=0.01, noise=[0.0, 0.0, 0.0, 0.0], dropout=0.5, lr=0.0005, epochs=20, batch_size=1024, transformer_dropout=0.1, seed=1111, no_cuda=False, log_interval=10)
# train sents 6768370, tokens 141834617
# valid sents 20000, tokens 420252
# vocab size 30005
# model parameters: 79768118
--------------------------------------------------------------------------------
| epoch   1 |   700/ 6646 batches | rec 145.73, adv 0.87, |lvar| 117.89, loss_d 1.28, loss 160.02,
| epoch   1 |   710/ 6646 batches | rec 147.84, adv 0.75, |lvar| 95.67, loss_d 1.36, loss 160.08,
| epoch   1 |   720/ 6646 batches | rec 127.89, adv 1.06, |lvar| 161.32, loss_d 1.24, loss 145.37,
| epoch   1 |   730/ 6646 batches | rec 150.35, adv 0.95, |lvar| 193.92, loss_d 1.21, loss 166.50,
| epoch   1 |   740/ 6646 batches | rec 155.01, adv 0.78, |lvar| 104.79, loss_d 1.30, loss 167.78,
| epoch   1 |   750/ 6646 batches | rec 141.38, adv 0.74, |lvar| 136.17, loss_d 1.36, loss 153.84,
| epoch   1 |   760/ 6646 batches | rec 126.03, adv 0.70, |lvar| 107.04, loss_d 1.41, loss 137.63,
| epoch   1 |   770/ 6646 batches | rec 119.42, adv 0.76, |lvar| 50.28, loss_d 1.40, loss 131.26,
| epoch   1 |   780/ 6646 batches | rec 124.19, adv 0.80, |lvar| 67.01, loss_d 1.36, loss 136.91,
| epoch   1 |   790/ 6646 batches | rec 92.75, adv 0.82, |lvar| 77.33, loss_d 1.34, loss 105.81,
| epoch   1 |   800/ 6646 batches | rec 155.56, adv 0.81, |lvar| 192.17, loss_d 1.34, loss 169.65,
| epoch   1 |   810/ 6646 batches | rec 121.73, adv 0.76, |lvar| 133.98, loss_d 1.36, loss 134.49,
| epoch   1 |   820/ 6646 batches | rec 140.96, adv 0.85, |lvar| 148.22, loss_d 1.29, loss 155.15,
| epoch   1 |   830/ 6646 batches | rec 163.01, adv 0.69, |lvar| 94.00, loss_d 1.40, loss 174.30,
| epoch   1 |   840/ 6646 batches | rec 120.30, adv 0.93, |lvar| 147.36, loss_d 1.23, loss 135.71,
| epoch   1 |   850/ 6646 batches | rec 153.87, adv 0.72, |lvar| 74.16, loss_d 1.36, loss 165.43,
| epoch   1 |   860/ 6646 batches | rec 133.66, adv 0.79, |lvar| 81.55, loss_d 1.30, loss 146.37,
| epoch   1 |   870/ 6646 batches | rec 145.80, adv 0.64, |lvar| 93.63, loss_d 1.44, loss 156.41,
| epoch   1 |   880/ 6646 batches | rec 126.86, adv 0.73, |lvar| 103.56, loss_d 1.38, loss 138.89,
| epoch   1 |   890/ 6646 batches | rec 116.28, adv 0.71, |lvar| 99.05, loss_d 1.40, loss 127.99,
| epoch   1 |   900/ 6646 batches | rec 139.27, adv 0.79, |lvar| 113.99, loss_d 1.34, loss 152.32,
| epoch   1 |   910/ 6646 batches | rec 114.67, adv 0.74, |lvar| 100.74, loss_d 1.38, loss 126.77,
| epoch   1 |   920/ 6646 batches | rec 149.93, adv 0.78, |lvar| 90.31, loss_d 1.33, loss 162.56,
| epoch   1 |   930/ 6646 batches | rec 134.17, adv 0.83, |lvar| 75.93, loss_d 1.27, loss 147.45,
| epoch   1 |   940/ 6646 batches | rec 143.74, adv 0.91, |lvar| 88.29, loss_d 1.18, loss 158.20,
| epoch   1 |   950/ 6646 batches | rec 116.26, adv 0.68, |lvar| 96.45, loss_d 1.36, loss 127.43,
| epoch   1 |   960/ 6646 batches | rec 130.46, adv 0.65, |lvar| 54.73, loss_d 1.45, loss 140.78,
| epoch   1 |   970/ 6646 batches | rec 124.29, adv 0.72, |lvar| 39.03, loss_d 1.41, loss 135.55,
| epoch   1 |   980/ 6646 batches | rec 153.42, adv 0.73, |lvar| 90.93, loss_d 1.41, loss 165.34,
| epoch   1 |   990/ 6646 batches | rec 145.76, adv 0.78, |lvar| 174.70, loss_d 1.36, loss 159.25,
| epoch   1 |  1000/ 6646 batches | rec 173.35, adv 0.75, |lvar| 75.12, loss_d 1.37, loss 185.42,
| epoch   1 |  1010/ 6646 batches | rec 172.49, adv 1.07, |lvar| 151.98, loss_d 1.19, loss 190.02,
| epoch   1 |  1020/ 6646 batches | rec 136.36, adv 0.90, |lvar| 113.18, loss_d 1.20, loss 150.94,
| epoch   1 |  1030/ 6646 batches | rec 131.69, adv 0.87, |lvar| 206.91, loss_d 1.23, loss 146.76,
| epoch   1 |  1040/ 6646 batches | rec 163.46, adv 0.92, |lvar| 171.20, loss_d 1.24, loss 178.90,
| epoch   1 |  1050/ 6646 batches | rec 155.31, adv 0.89, |lvar| 267.86, loss_d 1.23, loss 171.31,
| epoch   1 |  1060/ 6646 batches | rec 131.16, adv 0.78, |lvar| 226.59, loss_d 1.31, loss 145.08,
| epoch   1 |  1070/ 6646 batches | rec 127.86, adv 0.75, |lvar| 169.24, loss_d 1.34, loss 140.81,
| epoch   1 |  1080/ 6646 batches | rec 134.33, adv 0.77, |lvar| 163.89, loss_d 1.35, loss 147.45,
| epoch   1 |  1090/ 6646 batches | rec 97.31, adv 0.76, |lvar| 90.05, loss_d 1.36, loss 109.54,
| epoch   1 |  1100/ 6646 batches | rec 138.09, adv 0.81, |lvar| 175.74, loss_d 1.32, loss 151.96,
| epoch   1 |  1110/ 6646 batches | rec 117.81, adv 0.81, |lvar| 240.21, loss_d 1.31, loss 132.30,
| epoch   1 |  1120/ 6646 batches | rec 151.06, adv 0.78, |lvar| 124.89, loss_d 1.33, loss 164.04,
| epoch   1 |  1130/ 6646 batches | rec 137.40, adv 0.73, |lvar| 131.82, loss_d 1.37, loss 149.65,
| epoch   1 |  1140/ 6646 batches | rec 155.96, adv 0.73, |lvar| 156.48, loss_d 1.37, loss 168.55,
| epoch   1 |  1150/ 6646 batches | rec 153.49, adv 0.78, |lvar| 130.42, loss_d 1.35, loss 166.54,
| epoch   1 |  1160/ 6646 batches | rec 138.08, adv 0.74, |lvar| 102.34, loss_d 1.38, loss 150.25,
| epoch   1 |  1170/ 6646 batches | rec 197.15, adv 0.79, |lvar| 118.08, loss_d 1.33, loss 210.26,
| epoch   1 |  1180/ 6646 batches | rec 118.08, adv 0.81, |lvar| 150.09, loss_d 1.30, loss 131.78,
| epoch   1 |  1190/ 6646 batches | rec 128.21, adv 0.70, |lvar| 117.83, loss_d 1.38, loss 139.83,
| epoch   1 |  1200/ 6646 batches | rec 167.71, adv 0.71, |lvar| 134.40, loss_d 1.40, loss 179.64,
| epoch   1 |  1210/ 6646 batches | rec 91.17, adv 0.83, |lvar| 163.01, loss_d 1.32, loss 105.27,
| epoch   1 |  1220/ 6646 batches | rec 164.60, adv 0.99, |lvar| 163.37, loss_d 1.19, loss 181.09,
| epoch   1 |  1230/ 6646 batches | rec 146.88, adv 0.87, |lvar| 213.36, loss_d 1.26, loss 162.04,
| epoch   1 |  1240/ 6646 batches | rec 112.05, adv 0.70, |lvar| 165.48, loss_d 1.41, loss 124.26,
| epoch   1 |  1250/ 6646 batches | rec 181.98, adv 0.74, |lvar| 116.25, loss_d 1.40, loss 194.27,
| epoch   1 |  1260/ 6646 batches | rec 142.81, adv 0.85, |lvar| 141.71, loss_d 1.28, loss 156.99,
| epoch   1 |  1270/ 6646 batches | rec 140.91, adv 0.77, |lvar| 240.04, loss_d 1.34, loss 154.91,
| epoch   1 |  1280/ 6646 batches | rec 123.39, adv 0.75, |lvar| 217.93, loss_d 1.37, loss 136.85,
| epoch   1 |  1290/ 6646 batches | rec 124.60, adv 0.85, |lvar| 180.69, loss_d 1.31, loss 139.12,
| epoch   1 |  1300/ 6646 batches | rec 129.35, adv 0.78, |lvar| 246.05, loss_d 1.34, loss 143.46,
| epoch   1 |  1310/ 6646 batches | rec 135.91, adv 0.74, |lvar| 196.31, loss_d 1.36, loss 149.00,
